subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
63028428,16337,18849,96059,"{""Filename"":""MN-MG790N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6c328902-dde1-4239-a540-394ee9b90841.jpeg""}",0,,,2021-06-23 17:48:45 UTC,2021-06-23 17:48:45 UTC
63028429,16337,18849,96059,"{""Filename"":""MN-MG790N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1f6767db-4505-413d-bc81-4d893cd169f3.jpeg""}",0,,,2021-06-23 17:48:45 UTC,2021-06-23 17:48:45 UTC
63028430,16337,18849,96059,"{""Filename"":""MN-MG790S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1a85ecff-10ba-4cdf-82a8-d895d6b5e381.jpeg""}",0,,,2021-06-23 17:48:45 UTC,2021-06-23 17:48:45 UTC
63028431,16337,18849,96059,"{""Filename"":""MN-MG790S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/55ac3752-64d1-41c0-8eaf-aa8d969f6d04.jpeg""}",0,,,2021-06-23 17:48:45 UTC,2021-06-23 17:48:45 UTC
63028432,16337,18849,96059,"{""Filename"":""MN-MG790W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e4805185-48d7-4224-99d9-e7cae78c69a1.jpeg""}",0,,,2021-06-23 17:48:45 UTC,2021-06-23 17:48:45 UTC
63028434,16337,18849,96059,"{""Filename"":""MN-MG790W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7c804eeb-ba63-463a-bbff-91fb85cc519e.jpeg""}",0,,,2021-06-23 17:48:46 UTC,2021-06-23 17:48:46 UTC
63028435,16337,18849,96059,"{""Filename"":""MN-SD001-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a8298b51-76fa-449a-a43a-559e1a12dc03.jpeg""}",0,,,2021-06-23 17:48:46 UTC,2021-06-23 17:48:46 UTC
63028436,16337,18849,96059,"{""Filename"":""MN-SD001-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b485d4c6-56f2-4b35-9693-9581fba5b7a0.jpeg""}",0,,,2021-06-23 17:48:46 UTC,2021-06-23 17:48:46 UTC
63028437,16337,18849,96059,"{""Filename"":""MN-SD001-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/27f944e9-b56e-4694-b389-89e51958c42b.jpeg""}",0,,,2021-06-23 17:48:46 UTC,2021-06-23 17:48:46 UTC
63028439,16337,18849,96059,"{""Filename"":""MN-SD001-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c0cbd366-a348-4d05-a7a1-a52cfc4cb668.jpeg""}",0,,,2021-06-23 17:48:46 UTC,2021-06-23 17:48:46 UTC
63028440,16337,18849,96059,"{""Filename"":""MN-SD001-S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c4ee8acf-8511-4987-8b93-6b5ad25701ce.jpeg""}",0,,,2021-06-23 17:48:47 UTC,2021-06-23 17:48:47 UTC
63028441,16337,18849,96059,"{""Filename"":""MN-SD001-S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9b1fcf09-7544-41ec-baa6-1669d9f6cafc.jpeg""}",0,,,2021-06-23 17:48:47 UTC,2021-06-23 17:48:47 UTC
63028442,16337,18849,96059,"{""Filename"":""MN-SD001-W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d8a28d13-c829-46ae-8074-f5ce129d83ee.jpeg""}",0,,,2021-06-23 17:48:47 UTC,2021-06-23 17:48:47 UTC
63028444,16337,18849,96059,"{""Filename"":""MN-SD001-W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/96bc01e9-57b6-4962-9b45-b5883fc28138.jpeg""}",0,,,2021-06-23 17:48:47 UTC,2021-06-23 17:48:47 UTC
63028445,16337,18849,96059,"{""Filename"":""MN-SD002-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d3a77bca-d548-4a8c-8b7d-38957adcedcf.jpeg""}",0,,,2021-06-23 17:48:47 UTC,2021-06-23 17:48:47 UTC
63028446,16337,18849,96059,"{""Filename"":""MN-SD002-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e3edc936-690c-48c0-affe-f592b6c0d174.jpeg""}",0,,,2021-06-23 17:48:48 UTC,2021-06-23 17:48:48 UTC
63028447,16337,18849,96059,"{""Filename"":""MN-SD002-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f96db0f7-b0f3-4ed0-8d80-90854b6c14b1.jpeg""}",0,,,2021-06-23 17:48:48 UTC,2021-06-23 17:48:48 UTC
63028449,16337,18849,96059,"{""Filename"":""MN-SD002-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/97e133cb-00a7-40b2-8859-2a043a1f58a2.jpeg""}",0,,,2021-06-23 17:48:48 UTC,2021-06-23 17:48:48 UTC
63028450,16337,18849,96059,"{""Filename"":""MN-SD002-S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/74b8ad2d-6ef6-4f27-ace1-83e7ef9bba9c.jpeg""}",0,,,2021-06-23 17:48:48 UTC,2021-06-23 17:48:48 UTC
63028451,16337,18849,96059,"{""Filename"":""MN-SD002-S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ad650816-4f53-400e-aefd-c760b9ea04b8.jpeg""}",0,,,2021-06-23 17:48:49 UTC,2021-06-23 17:48:49 UTC
63028453,16337,18849,96059,"{""Filename"":""MN-SD002-W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c74944b6-2468-48ed-9922-08a8c62803b4.jpeg""}",0,,,2021-06-23 17:48:49 UTC,2021-06-23 17:48:49 UTC
63028454,16337,18849,96059,"{""Filename"":""MN-SD002-W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e89a4cc4-c77f-494d-acb1-c2048853474a.jpeg""}",0,,,2021-06-23 17:48:49 UTC,2021-06-23 17:48:49 UTC
63028455,16337,18849,96059,"{""Filename"":""MN-SD003-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4bdb80a8-90e9-4ccb-8d95-c947f3144cc6.jpeg""}",0,,,2021-06-23 17:48:49 UTC,2021-06-23 17:48:49 UTC
63028456,16337,18849,96059,"{""Filename"":""MN-SD003-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b3a3cef5-4cab-4d8e-acff-1e0d395be624.jpeg""}",0,,,2021-06-23 17:48:50 UTC,2021-06-23 17:48:50 UTC
63028457,16337,18849,96059,"{""Filename"":""MN-SD003-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a19a5ff8-1d4f-40d5-897c-58dbd58e8cc2.jpeg""}",0,,,2021-06-23 17:48:50 UTC,2021-06-23 17:48:50 UTC
63028459,16337,18849,96059,"{""Filename"":""MN-SD003-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/03b26a28-cbee-4224-962a-56e4471183ac.jpeg""}",0,,,2021-06-23 17:48:50 UTC,2021-06-23 17:48:50 UTC
63028460,16337,18849,96059,"{""Filename"":""MN-SD003-S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d4c7efca-87d8-4052-92a6-c5c50256e0ae.jpeg""}",0,,,2021-06-23 17:48:50 UTC,2021-06-23 17:48:50 UTC
63028461,16337,18849,96059,"{""Filename"":""MN-SD003-S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8b33ad0b-a4a0-4b8f-92d5-14e78c029c81.jpeg""}",0,,,2021-06-23 17:48:50 UTC,2021-06-23 17:48:50 UTC
63028462,16337,18849,96059,"{""Filename"":""MO-MG402-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/88f6faf7-56e1-486f-ae22-c1a20fee683b.jpeg""}",0,,,2021-06-23 17:48:51 UTC,2021-06-23 17:48:51 UTC
63028464,16337,18849,96059,"{""Filename"":""MO-MG402-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0de68646-28ad-45d9-a80a-94c5efca22b0.jpeg""}",0,,,2021-06-23 17:48:51 UTC,2021-06-23 17:48:51 UTC
63028465,16337,18849,96059,"{""Filename"":""MO-MG402-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/cc456b19-f1df-427c-b2d0-5179ddb24248.jpeg""}",0,,,2021-06-23 17:48:51 UTC,2021-06-23 17:48:51 UTC
63028467,16337,18849,96059,"{""Filename"":""MO-MG402-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b2f23a5a-b467-4f85-a0e0-6da889b70988.jpeg""}",0,,,2021-06-23 17:48:52 UTC,2021-06-23 17:48:52 UTC
63028468,16337,18849,96059,"{""Filename"":""MO-MG402-S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/05f0f6fc-32bc-45ee-b537-482fcc8b065c.jpeg""}",0,,,2021-06-23 17:48:52 UTC,2021-06-23 17:48:52 UTC
63028469,16337,18849,96059,"{""Filename"":""MO-MG402-S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/777ba045-3693-4180-99bd-a7a643014a7f.jpeg""}",0,,,2021-06-23 17:48:52 UTC,2021-06-23 17:48:52 UTC
63028470,16337,18849,96059,"{""Filename"":""MO-MG402-W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/824eda66-17b6-47ec-9cbc-17c1d07eea68.jpeg""}",0,,,2021-06-23 17:48:52 UTC,2021-06-23 17:48:52 UTC
63028472,16337,18849,96059,"{""Filename"":""MO-MG402-W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/16c10fc0-9436-4355-8f21-bc4988aec708.jpeg""}",0,,,2021-06-23 17:48:52 UTC,2021-06-23 17:48:52 UTC
63028473,16337,18849,96059,"{""Filename"":""MO-MG403-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e03314ce-ade2-4c43-ae5e-517783540125.jpeg""}",0,,,2021-06-23 17:48:53 UTC,2021-06-23 17:48:53 UTC
63028474,16337,18849,96059,"{""Filename"":""MO-MG403-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0884eb83-5480-417f-8411-4bf02981e5af.jpeg""}",0,,,2021-06-23 17:48:53 UTC,2021-06-23 17:48:53 UTC
63028475,16337,18849,96059,"{""Filename"":""MO-MG403-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0c895cab-83f0-4190-bf47-80612b77dce9.jpeg""}",0,,,2021-06-23 17:48:53 UTC,2021-06-23 17:48:53 UTC
63028477,16337,18849,96059,"{""Filename"":""MO-MG403-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9a70523f-aff8-4992-9849-8142f30b80d5.jpeg""}",0,,,2021-06-23 17:48:53 UTC,2021-06-23 17:48:53 UTC
63028478,16337,18849,96059,"{""Filename"":""MO-MG403-S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5a92efd3-f98c-4af8-a220-af5c7b2abdcc.jpeg""}",0,,,2021-06-23 17:48:54 UTC,2021-06-23 17:48:54 UTC
63028479,16337,18849,96059,"{""Filename"":""MO-MG403-S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f7fade1f-3e89-4b07-a637-922003d960d6.jpeg""}",0,,,2021-06-23 17:48:54 UTC,2021-06-23 17:48:54 UTC
63028480,16337,18849,96059,"{""Filename"":""MO-MG403-W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e37fa5c4-2b30-4e64-96a3-c78ddf89c953.jpeg""}",0,,,2021-06-23 17:48:54 UTC,2021-06-23 17:48:54 UTC
63028482,16337,18849,96059,"{""Filename"":""MO-MG403-W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/91df8cc8-4185-4af0-a43b-be48f0ed8429.jpeg""}",0,,,2021-06-23 17:48:54 UTC,2021-06-23 17:48:54 UTC
63028483,16337,18849,96059,"{""Filename"":""MO-MG404-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7cb23a9b-b61c-4391-a371-be08b256fdbe.jpeg""}",0,,,2021-06-23 17:48:54 UTC,2021-06-23 17:48:54 UTC
63028484,16337,18849,96059,"{""Filename"":""MO-MG404-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/aab07209-cb2c-47f9-bcc8-44899e44d306.jpeg""}",0,,,2021-06-23 17:48:55 UTC,2021-06-23 17:48:55 UTC
63028485,16337,18849,96059,"{""Filename"":""MO-MG404-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/aceac214-27f9-4797-ad2f-8208d880b90e.jpeg""}",0,,,2021-06-23 17:48:55 UTC,2021-06-23 17:48:55 UTC
63028487,16337,18849,96059,"{""Filename"":""MO-MG404-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/31126da8-3c12-4f80-95ab-aeff27f64b81.jpeg""}",0,,,2021-06-23 17:48:55 UTC,2021-06-23 17:48:55 UTC
63028488,16337,18849,96059,"{""Filename"":""MO-MG404-S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1a8294dc-428d-41ae-b0ca-8e0d6828940b.jpeg""}",0,,,2021-06-23 17:48:55 UTC,2021-06-23 17:48:55 UTC
63028489,16337,18849,96059,"{""Filename"":""MO-MG404-S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b5ed76b6-f874-4798-b0f2-6d3011e9784b.jpeg""}",0,,,2021-06-23 17:48:55 UTC,2021-06-23 17:48:55 UTC
63028490,16337,18849,96059,"{""Filename"":""MO-MG404-W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2045dab0-d7f4-489d-8cd6-82ffd4d9ac67.jpeg""}",0,,,2021-06-23 17:48:56 UTC,2021-06-23 17:48:56 UTC
63028491,16337,18849,96059,"{""Filename"":""MO-MG404-W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2b35489e-a382-4ae2-8a55-6421a9a09fb4.jpeg""}",0,,,2021-06-23 17:48:56 UTC,2021-06-23 17:48:56 UTC
63028493,16337,18849,96059,"{""Filename"":""OH-MG799E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4ba90d63-8e65-475c-8ae7-4f82e228c0ff.jpeg""}",0,,,2021-06-23 17:48:56 UTC,2021-06-23 17:48:56 UTC
63028494,16337,18849,96059,"{""Filename"":""OH-MG799E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4ccd9c6c-d5b7-4141-8e85-1e3cbb5d7559.jpeg""}",0,,,2021-06-23 17:48:56 UTC,2021-06-23 17:48:56 UTC
63028495,16337,18849,96059,"{""Filename"":""OH-MG799N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/72e9b867-cd35-462e-b9f8-79085a9ab80c.jpeg""}",0,,,2021-06-23 17:48:56 UTC,2021-06-23 17:48:56 UTC
63028497,16337,18849,96059,"{""Filename"":""OH-MG799S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ee1b5d49-7c8f-4238-b06c-7992f020c0a9.jpeg""}",0,,,2021-06-23 17:48:57 UTC,2021-06-23 17:48:57 UTC
63028498,16337,18849,96059,"{""Filename"":""OH-MG799S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4986eff1-e38e-4eff-89ea-2ea292e0ea72.jpeg""}",0,,,2021-06-23 17:48:57 UTC,2021-06-23 17:48:57 UTC
63028499,16337,18849,96059,"{""Filename"":""OH-MG799W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/352b7993-75fd-4a35-bf99-95b52e7b3575.jpeg""}",0,,,2021-06-23 17:48:57 UTC,2021-06-23 17:48:57 UTC
63028501,16337,18849,96059,"{""Filename"":""OH-MG799W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a24fbc35-4e56-4457-a062-6e7d4e1d38e6.jpeg""}",0,,,2021-06-23 17:48:58 UTC,2021-06-23 17:48:58 UTC
63028502,16337,18849,96059,"{""Filename"":""OH-MG805E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b32f6514-f1c7-49bb-aebd-a326d37f746c.jpeg""}",0,,,2021-06-23 17:48:58 UTC,2021-06-23 17:48:58 UTC
63028503,16337,18849,96059,"{""Filename"":""OH-MG805E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f69bdbde-b619-441e-a7ee-8e60e467a509.jpeg""}",0,,,2021-06-23 17:48:58 UTC,2021-06-23 17:48:58 UTC
63028504,16337,18849,96059,"{""Filename"":""OH-MG805N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/801615f5-8d43-4b20-af79-cc72f099c258.jpeg""}",0,,,2021-06-23 17:48:58 UTC,2021-06-23 17:48:58 UTC
63028506,16337,18849,96059,"{""Filename"":""OH-MG805N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6bb1f8f7-cbcb-4f7b-856f-c5e8101cec27.jpeg""}",0,,,2021-06-23 17:48:58 UTC,2021-06-23 17:48:58 UTC
63028507,16337,18849,96059,"{""Filename"":""OH-MG805S-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3f6cb93f-625e-41c6-82d0-1bfae73fd332.jpeg""}",0,,,2021-06-23 17:48:59 UTC,2021-06-23 17:48:59 UTC
63028508,16337,18849,96059,"{""Filename"":""OH-MG805S-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/47d513c4-d64a-468f-87d0-94f666ee8e7a.jpeg""}",0,,,2021-06-23 17:48:59 UTC,2021-06-23 17:48:59 UTC
63028510,16337,18849,96059,"{""Filename"":""OH-MG805W-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/05bd1a99-57c4-46a6-8b8f-a93a70dc3f9f.jpeg""}",0,,,2021-06-23 17:49:00 UTC,2021-06-23 17:49:00 UTC
63028511,16337,18849,96059,"{""Filename"":""OH-MG805W-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/85160fe9-6001-416e-8fec-6d5784f47d52.jpeg""}",0,,,2021-06-23 17:49:00 UTC,2021-06-23 17:49:00 UTC
63028512,16337,18849,96059,"{""Filename"":""OK-MG282-E-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/413ce079-9182-414e-ab62-bff0e0587d36.jpeg""}",0,,,2021-06-23 17:49:00 UTC,2021-06-23 17:49:00 UTC
63028514,16337,18849,96059,"{""Filename"":""OK-MG282-E-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d3c916f3-6128-4e8d-9fbe-db1ea735bf9e.jpeg""}",0,,,2021-06-23 17:49:01 UTC,2021-06-23 17:49:01 UTC
63028515,16337,18849,96059,"{""Filename"":""OK-MG282-N-A.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b653223e-99df-4783-b154-b731a141ceea.jpeg""}",0,,,2021-06-23 17:49:01 UTC,2021-06-23 17:49:01 UTC
63028516,16337,18849,96059,"{""Filename"":""OK-MG282-N-B.jpg""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b4ac27c9-b7f6-45bb-9505-bbe3c2a93d1a.jpeg""}",0,,,2021-06-23 17:49:01 UTC,2021-06-23 17:49:01 UTC
